,rating,sentiment,review,rating std,sentiment std,mae,spearman,sympathy,unsympathy,count
2220,10.0,0.975857675075531,현빈 멋있고 잘생겨서10점 유해진하고 캐미때문에 10점 ,0.5951190357119042,0.2083931817783578,2.5232880959908166,-0.2526516601044262,5.0,2.0,2220.0
2221,10.0,0.38336795568466187,벌써 이 영화도 나온지 일년 됬네 ,3.3541019662496847,0.2925395534061011,2.546340217192968,0.6546536707079772,5.0,2.0,2221.0
2222,10.0,0.07380864024162292,1점 주는 애들은 평점알반가?? 영화를 뭔 개연성으로만 보냐.. 재미로 보는 거지.. 웃겨 죽는 줄 알았구만.. 윤아 너무 이쁘다 ,1.5716730278654474,0.30482818946093293,2.759956471847765,0.08151744003510225,5.0,2.0,2222.0
2223,1.0,0.1661463975906372,현빈은 멋있고  액션연기는 멋짐 유해진 연기도 좋고 그러나  스토리가 꽝임 ,3.8703477668983046,0.2548841825709959,2.471205758196967,0.6075390254271082,5.0,2.0,2223.0
2224,1.0,0.014729499816894531,SKT전용 무료로 봤는데 데이터 너무 아깝다. 킬링 타임용도 못된다 ,4.271709259769443,0.4124095083407197,2.259771978855133,0.7047223439803254,5.0,2.0,2224.0
2225,1.0,0.4598647952079773,영화가 더럽게 재미 없으니 현빈얼굴보고 점수 10점 주는 영화 ,3.7242007617012534,0.2765654587612475,3.7102571503857362,0.4603872751384729,5.0,2.0,2225.0
2226,1.0,0.08444541692733765,진짜 재미 없어요 딱 설날 가족영화정도 ,3.802876711356013,0.3890511870548953,1.4826782914095147,0.8626267624213176,5.0,2.0,2226.0
2227,1.0,0.31612539291381836,"남한형사가가 해도 너무하게 무능력하게 나오네,,,중간에 탄창은 왜 흘리는겨ㅕㅕ 이런식이니까 좋은 영화가 나와도 대한민국 영화계는 빨갱이 소굴이라고 그러지,, 마지막 개연성도 그렇고,, 물론 현빈은 멋있음 ",4.242640687119285,0.10285480451709361,4.271794339021047,0.8660254037844387,5.0,2.0,2227.0
2228,1.0,0.07809433341026306,뻔하디 뻔한 클리셰와 같은 플롯... 처음으로 영화보다 말았습니다. ,3.678851806920734,0.2191826183790737,2.976229680909051,0.38243120006791936,5.0,2.0,2228.0
2229,1.0,0.2983676493167877,"아론게 700만이라니..ㅉㅉ 한국영화의 미래가 보인다 ㅉㅉ 영화판도 개혁이 필요할 듯,,ㅉㅉ ",3.495876936557629,0.2983365238178535,2.460439666906993,0.4656349436428697,5.0,2.0,2229.0
2230,1.0,0.39941713213920593,솔직한펴믈쓰면진짜시시하네 알바생들이 많네 옛날영화느낌 요즘영화본것중에 젤재미없다.돈주고보기아깝고 유해진은 역시 주연은 안어울리네 조연은 조연일때 최고 이거 재밋다고하는 사람들은 몰까요 ,0.5,0.16720197752316898,1.892523005604744,-0.8944271909999159,5.0,2.0,2230.0
2231,4.0,0.13345831632614136,언제나 그렇듯 뻔한 스토리와 멋진척액션 그리고 감성팔이 ,1.8767594935606786,0.22490675745251326,2.185624806630996,0.3565548677414205,5.0,2.0,2231.0
2232,10.0,0.9409821033477783,기대한것보다재미있었어요 ,2.0879116360612584,0.3328978332918376,1.9954725354909897,0.8350507691713,5.0,2.0,2232.0
2233,2.0,0.01455727219581604,유해진 연기보는맛 잘생긴 현빈 얼굴보는맛 이쁜 윤아 보는맛에 봤다내용은 최악 뻔한 전개 대체 평점이 왜높은거지? ,3.6421567954234177,0.4213519820793211,2.221914674554552,0.7671932182792478,5.0,2.0,2233.0
2234,2.0,0.8154304623603821,송이 버섯으로 라면 밖에 못 끓이는 감독. 내 마음 속 블랙리스트다. ,2.832788618662658,0.22168261806318987,2.5917568935288324,0.40221101465003467,5.0,2.0,2234.0
2235,1.0,0.4913179278373718,"아진짜이정도퀄리티에,이평점너무하네...여기도알바천국이냐? ",4.183465673523717,0.2546690380291108,3.8637084584487114,0.28941438070815306,5.0,2.0,2235.0
2236,1.0,0.36194363236427307,와 이게 8점이라니ㅠ알바가 진짜 존재하는듯 북한미화영화는 제정신??? ,3.4712910416507685,0.2197281009503342,3.7310528629704525,0.17407957141232452,5.0,2.0,2236.0
2237,1.0,0.16797161102294922,요즘도 이런영화가 만들어진다는게 놀랍다. ,3.3136777406388878,0.2645790331983365,2.9934232484909797,0.4584673992792976,5.0,2.0,2237.0
2238,1.0,0.11661961674690247,아니 북에서 수사를 온다는데 국정원도 아니고 정직먹은 일개 형사에게 아파트단지 앞에서 대놓고 큰 소리로 내용을 말하는 당나라가 어디 있냐? ,3.2154071243322533,0.3432225781972132,2.652369041334499,0.6036944354634398,5.0,2.0,2238.0
2239,1.0,0.33354848623275757,"영화가 이리 허접할줄이야,,, ",2.934547707557995,0.2772521010021204,1.352170543237166,0.7333385557240965,5.0,2.0,2239.0
2240,1.0,0.3086116313934326,이거보고 좋다고하는건 현빈얼굴보러간사람들만그런거죠? ,4.346134936801766,0.20704744882885662,3.621725300947825,0.2777460299317655,5.0,2.0,2240.0
2241,1.0,0.6693522930145264,좋은 재료로 엉망으로 버무린 요리 진짜 진부한 전개다 ,4.132057598824101,0.29757768432498954,2.6097897660732268,0.5753401523470787,5.0,2.0,2241.0
2243,1.0,0.03944358229637146,심각하게 재미없었던 영화현빈하고 영화는 제발 좀 구분하자; ,3.7197761617975815,0.332984695946573,2.701727066721235,0.6501910851472581,5.0,2.0,2243.0
2244,3.0,0.40107855200767517,"간만에 영화관에서 실컷 잤습니다. 전문가 평점 6점 미만은 절대 안 보는 게 제 신존데, 너무 볼 게 없어서 봤더니 후회스럽네요ㅜㅜ ",2.787090686852057,0.2858134863893136,3.6013105539416936,0.3912284722284927,5.0,2.0,2244.0
2245,4.0,0.12096968293190002,애들이 만든 영화수준인듯 ,2.8674417556808756,0.25517518982575277,3.765668763054742,0.22004401320440156,5.0,2.0,2245.0
2246,7.0,0.4065060615539551,"현빈 오빠가 멋지지만,보기전에 친구들에게 원빈의 아저씨 느낌이난다던친구얘기든고 너무기대했나요..기대를 너무해서 그런지 조금은 아쉬웠어요~ ",1.7578395831246947,0.3339982430695655,2.5374429881572724,0.5016658096581598,5.0,2.0,2246.0
2247,8.0,0.249586820602417,현빈 액션연기랑 김주혁 악역 연기가 좋았음 근데 북한말은 알아듣기가 어려웠음 ,1.984067397418747,0.22388684701448835,3.7424488347023726,0.21444466007052457,5.0,2.0,2247.0
2248,10.0,0.96027010679245,아.재밌다~~~보길잘했음^^ ,1.1852612752711698,0.3005108560740719,1.5708022292922525,0.3456941457444149,5.0,2.0,2248.0
2249,10.0,0.9720600843429565,재밌어요! 구탱이형의 반전모습 ! ,2.312344865176949,0.31298207504449793,1.3010405514921461,0.18752289237539818,5.0,2.0,2249.0
2250,7.0,0.4734485447406769,믿고보는 유해진 새로운 모습 현빈 ,0.5,0.16529490555573806,2.427700027823448,0.0,5.0,2.0,2250.0
2251,8.0,0.9570615291595459,재밌네요. 볼만한영화정도급 ,0.9428090415820634,0.10185524418347319,1.5051234165827434,0.0,5.0,2.0,2251.0
2252,10.0,0.9661778211593628,시간가는줄 모르고 봣네요 ㅠㅠ   소장하고픈 영화입니다 ,0.45825756949558394,0.15474627609412364,1.3581726789474486,0.4178554470186724,5.0,2.0,2252.0
2253,10.0,0.6565443873405457,아침부터 본 보람이 있음 스트레스 한방에 해소되여 ㅋ ㅋ ㅋ 게다가 현빈이 액션을 이렇게 잘할줄이야.. ㅋ ㅋ ㅋ 반했다 철령동무 ,2.3853720883753127,0.36189424218287775,3.9726442098617554,0.49959672366232943,5.0,2.0,2253.0
2254,9.0,0.9699883460998535,생각보다잼짐ㅎ 현빈도현빈이지만 구탱이형! 나쁜놈인데 멋지더라ㅠ ,2.9667342798664316,0.3284528591290912,3.31707328566636,0.432064849873943,5.0,2.0,2254.0
2255,10.0,0.6885339021682739,갓현빈 갓해진!! 둘의 케미가 장난아니네용 ,0.9977753031397177,0.2797968944995762,2.9487000584602354,0.20589475637300542,5.0,2.0,2255.0
2256,10.0,0.5161271095275879,지루함없이 빵빵터지고왔어요 ,0.6998542122237652,0.1955324398644452,1.970644405909947,0.20412414523193148,5.0,2.0,2256.0
2257,10.0,0.9501969814300537,진짜 현빈 너무 멋있어여 ㅠㅠㅠ 진짜 약간 뭐랄까 너무 잘생겼어여 ㅠ 그리고 영화도 잼씀 나쁘지않음 시간이 훌쩍 갔어요 ,0.9428090415820634,0.13254239522693473,0.5801699161529541,0.8660254037844387,5.0,2.0,2257.0
2259,9.0,0.9707807302474976,연휴끝에 남편과 봤는데 넘 재미있어요~^^ ,2.7726341266023544,0.2323817166863842,1.0495189428329468,0.316227766016838,5.0,2.0,2259.0
2260,9.0,0.969805896282196,볼만해요 ㅎㅎ현빈존멋 ,1.224744871391589,0.3389432550522261,3.9386943578720093,-0.7378647873726218,5.0,2.0,2260.0
2261,10.0,0.9653228521347046,와이거 진짜재밋어요 ㅋㅋㅋ더킹보다 더재밋음 ㅋㅋ시감가는줄 몰르네 ,2.2587697572631282,0.21599935941528808,1.7680976220539637,0.3162277660168379,5.0,2.0,2261.0
2262,10.0,0.9470348358154297,이때까지본한국액션영화중에서제일기억에남는영화같아요 ,1.3997084244475306,0.15797475805138025,1.3029579945972987,0.40824829046386296,5.0,2.0,2262.0
2263,2.0,0.6527878046035767,이런 영화가 흥행이 안 돼야 이런 영화 안 만들텐데... 라는 의견에 완전 공감!;; 이런류의 영화는 '한국형 흥행 영화'라고 불러야 할 듯;; 특히 현빈씨 선택에 실망했네요;; 만추에서 연기 좋았는데... 이번엔 연기 아니고 액션하신듯! ,2.9450754468697573,0.23345328947914593,1.9347432724067144,0.3716456648334078,5.0,2.0,2263.0
2264,6.0,0.03750702738761902,중간중간 휴 이건 아닌데 싶었는데...그런 대로 액션은 볼만했지만 마지막 인질극부턴... 진짜 할말없더라... 특히 김주혁과 싸움은 ...현빈 유해진 윤아를 데리고 이렇게 만들다니 담부턴 이감독 영화는 안봐 ,2.244994432064365,0.2337194457395923,3.2043949604034423,-0.31622776601683794,5.0,2.0,2264.0
2265,3.0,0.013173222541809082,평점이 너무 높아서 로긴하게 만든다..영화 보고 돈아까웠다...액션도 코믹도 아니 그냥 그냥 영화..더킹보고 넘 감동받아 평점보니 더 재밌다고해서 봤으나..역시 사람마다 다른것 같음 ,3.753229901548471,0.3483937312429564,2.0868975860731944,0.7693953966578836,5.0,2.0,2265.0
2266,10.0,0.4930947422981262,현빈×유해진+윤아=꿀잼 ,0.8660254037844386,0.23231737667065483,3.054599642753601,-0.7745966692414834,5.0,2.0,2266.0
2267,7.0,0.01397705078125,예상가능한 스토리와  의미없는 내용 ,0.8360394355030526,0.22205818830234744,3.0888918848598705,0.6231824078062106,5.0,2.0,2267.0
2268,10.0,0.28684359788894653,더킹에 비해 영화평론가들의 부정적 평가가 많은데 네티즌 점수가 높아서 고민하다 보게되었는데 대만족!!! 영화평론가들 너무 점수 짜게 주는거 아냐?ㅋㅋㅋㅋ ,4.322904116447646,0.21747812993603444,3.724367007613182,0.3268061942810608,5.0,2.0,2268.0
2269,10.0,0.9045597910881042,생애최고재밌고흥미진진했음..현빈에엑션...대박 ,1.3333333333333333,0.29336991363278203,1.8228539029757183,0.7865834032652849,5.0,2.0,2269.0
2270,9.0,0.883327841758728,"현빈 영화는 다~~봤지만 ""공조""가 최고인 듯~보는 내내 심장이 콩닥콩닥 거리고 정말 멋진 액션 짱인 듯 ",0.4714045207910317,0.32639044426043734,2.6041869123776755,0.0,5.0,2.0,2270.0
2271,3.0,0.9563694000244141,보지 마세요차라리 고전명작을  다시 보세요 ,3.0388114452858046,0.35112235477296977,3.1403788030147552,0.4337664234406919,5.0,2.0,2271.0
2272,3.0,0.6923213005065918,"잘차린 현빈에 허술한 밥상.알바생들에 낚였음. 90년대 투캅스 공조수사판.오그라드는 대사, 억지감동, 허술한 스토리, 어처구니없는 곳곳의 설정.더 킹이 167배 낫다 ",3.3896601479156208,0.30477869655532536,2.8819791419165477,0.38669053718968016,5.0,2.0,2272.0
2273,6.0,0.22655603289604187,너무 올드한 구성... 남북판 투캅스인줄.. 추격신은 나름 괜찮았지만 좀 짧았고 후반에 뚝 떨어지는 기분. 현빈 없었으면 망삘 ,2.7785311588380233,0.3131929724032097,2.5185360401234727,0.20785051119338196,5.0,2.0,2273.0
2274,2.0,0.4054306745529175,전형적인 게 꾸준히 이어져 진짜 한숨나옴. 원래 0.5점 줄려다가 현빈 추격신 때문에 별 하나 줌. 이 거 재밌다고 남을 현혹하는 자들음 지옥에나 가라 진심 ,1.707825127659933,0.13557162981981327,1.3607921699682872,0.35309393180189985,5.0,2.0,2274.0
2275,9.0,0.6360960006713867,통쾌한 액션 영화였다. ,1.699673171197595,0.10310835707711487,2.26924075682958,1.0,5.0,2.0,2275.0
2276,8.0,0.12125921249389648,가볍게 보기엔 굿현빈만 보이네요.스토리 짜임새가 아주 쫀쫀하진 않은듯뻔한스토리지만현빈 액션때문에 즐겁게 봤어요. ,0.7071067811865476,0.3826227975543123,3.7649966180324554,0.9486832980505139,5.0,2.0,2276.0
2277,6.0,0.7187545299530029,역쉬 믿고보는 유해진ㅋ현빈액션머싯다 ,1.8463339382263462,0.32602790019029154,2.611522399610089,0.40074860089699216,5.0,2.0,2277.0
2279,2.0,0.38055121898651123,그래 가족이랑 본다면 말리진 않을게 근데 연인이나 친구 혹은 혼자 보러갈 생각이라면 진지하게 고민하봐라 이거 기대만큼 그렇게 재미있지 않아 그냥 한국식 코미디+억지감동+개연성제로스토리 평점에 낚이지 말길 ,3.6918138635397884,0.33596338995026137,2.2846457517665364,0.6159420877293449,5.0,2.0,2279.0
2280,4.0,0.007201075553894043,열심히촬영도했구 연기구멍도없구.. 그치만 스토리 너무 뻔하고 ,2.4882183358148118,0.30559172892254366,2.228806921930024,0.5013034476615861,5.0,2.0,2280.0
2281,4.0,0.2894003093242645,진짜4점짜리 영화 억지로 만든 영화 럭키 유혜진보다 이거보니깐 대실망...알바로 평점 조작 대박임! 평론가 평점이 진실! ,1.7950549357115013,0.27053762418535515,3.0027944842974343,0.1690308509457033,5.0,2.0,2281.0
2282,9.0,0.957491397857666,평소에 현빈 별로 안좋아하는편이었는데 현빈이 너무 잘생겨보였어요.. 유해진이랑 캐미도 좋아서 재밌게 잘봤습니다 ,3.7712361663282534,0.3489160005908055,0.5898613532384237,0.8660254037844387,5.0,2.0,2282.0
2283,10.0,0.7196311354637146,현빈 너무 잘생겼어요..유해진씨가 나오는 영화중 제일 진지한..ㅋ ,1.1024520961700037,0.26990023543332153,3.2189692970245116,-0.03245713935484348,5.0,2.0,2283.0
2284,4.0,0.06790587306022644,별로였습니다 네이버평점보고 더킹보려다가 이거봤는데 너무 기대했나봐요 ....개연성 부족한 부분도 몇 장면 보이고액션도 그렇게 ..어중간띠는 .... ,2.8284271247461903,0.22990925905054624,3.98075000445048,0.8660254037844387,5.0,2.0,2284.0
2286,10.0,0.5916648507118225,현빈은 원래잘생긴거 알았고 유해진은  원래재밌는거 알았는데 김주혁이 의외였다..다시보게되었음 잼썻당 ,0.737820234355803,0.3287922407398613,3.8001147462771487,-0.16389639063148054,5.0,2.0,2286.0
2287,9.0,0.4600997865200043,진짜 현빈한테 반하고 유해진한테 반한 영화 ,2.160246899469287,0.2629801039576518,1.7718072533607483,1.0,5.0,2.0,2287.0
2288,10.0,0.962810218334198,유해진 나오는영화라 믿고봤는데 너무 재미있게 봤습니다 ㅎ신선한소재에 배우분들 다 너무 멋있었어요 !!! ,3.897114317029974,0.21002018709565567,1.354519933462143,0.7745966692414834,5.0,2.0,2288.0
2289,9.0,0.9264516830444336,스토리가 엄청 탄탄하다고는 할수없지만 알찬 내용에 현빈 액션 끝내주고 유해진 웃겨죽고 김주혁 연기신강림에다가 윤아 귀엽고 발랄하고 모든 배우들의 합이 너무너무 좋았음!!개인적으로 너무나도 재밌어서 한번 더 보고싶은 영화♡!!!! ,0.4714045207910317,0.29175605014116135,4.131259024143219,0.0,5.0,2.0,2289.0
2290,10.0,0.9799550771713257,최근 본 국내영화중 최고~! ,2.788866755113585,0.2740966918246662,2.255209810203976,0.4199206274206274,5.0,2.0,2290.0
2291,10.0,0.9119494557380676,"더킹안보구 공조보길잘한듯,현빈영화중최고작품인듯 ",2.178553132241672,0.2933281041159564,3.224964890629053,0.42008402520840293,5.0,2.0,2291.0
2292,9.0,0.9041390419006348,재밌어요 와아아아아어 ,1.6072751268321592,0.26630269347470675,2.85105961561203,-0.6982532518267538,5.0,2.0,2292.0
2293,9.0,0.8571540117263794,믿고보는 유해진 영화 재미있어서 시간 금새 감 ,0.4714045207910317,0.30947087642749266,2.861599455277125,0.41403933560541256,5.0,2.0,2293.0
2295,10.0,0.9879369139671326,유해진이 너무웃기고좋음ㅎㅎ ,0.7999999999999999,0.07976766148974763,0.5536327123641968,0.7071067811865475,5.0,2.0,2295.0
2296,6.0,0.5775521397590637,현빈 액션은 쵝오였어요~~ ,1.479019945774904,0.15491048876918664,0.44209352135658264,0.7999999999999999,5.0,2.0,2296.0
2297,10.0,0.1048341691493988,김태평 얼굴이 다 했다 정말 잘생겼고 잘생겼고 정말 잘생긴 얼굴로 이런 영화 찍오주셔서 너무 감사합니다 ,3.8713891978187434,0.3601621635473796,4.224490728643206,0.6330541649476573,5.0,2.0,2297.0
2298,9.0,0.9997749328613281,가볍게 재밌게 보기 좋은영화 ㅎㅎ 기대안하고 가서 봤는데 꿀잼!!!!현빈 너무멋져 ㅠㅠ유해진이랑 캐미도 좋았구 ,1.4756404687116058,0.3020022799855919,3.3076683695499716,0.09464899825923331,5.0,2.0,2298.0
2299,10.0,0.4734485447406769,잼있게보았습니다 굿굿 ,1.314684396244359,0.22213577225832562,4.488453553782569,-0.33309020627535657,5.0,2.0,2299.0
2301,9.0,0.7512212991714478,더킹보다  훨  재밌다...더  재밌어  확실히 ,4.286412641514269,0.2814133358731495,2.99028685092926,0.40171643791513933,5.0,2.0,2301.0
2302,10.0,0.7822970151901245,공조가 더킹보다 예매율 낮은거 납득이안될정도로 재밌어요! ,3.6996621467371855,0.407231030683836,2.003251239657402,0.7378647873726218,5.0,2.0,2302.0
2303,10.0,0.9804669618606567,현빈 너무 멋있구요  진짜 재밋게 봤어요 강추강추 ,2.277608394786075,0.0400917324694479,1.29148431122303,0.4364357804719848,5.0,2.0,2303.0
2304,10.0,0.9673916101455688,재미있네요 ㅋㅋㅋㅋ생각이상 꿀잼 ,3.0447331574376104,0.28501326243094677,3.7817987251281737,0.7268518518518519,5.0,2.0,2304.0
2305,10.0,0.29047447443008423,치명적인 유해진. 잘생김현빈. 카리스마 김주혁유해진영화라서 보러갔는데 김주혁 인상이 많이 남네요윤아도 별로 안좋아하는데 드라마에서는 맨날공주이미지 별루였는데 약간푼수처럼 나오는데 괜찮음 ,3.9333286641425342,0.28085406576542643,4.069930504668843,0.06396021490668313,5.0,2.0,2305.0
2306,10.0,0.9013363718986511,여자친구랑 재밌게 잘 봤습니다 현빈 굿... ,1.4142135623730951,0.1987103458106678,1.3715141481823392,0.13740107731454523,5.0,2.0,2306.0
2307,10.0,0.5573644638061523,현빈이 너무멋있게나오고 내용도 알차요ㅋㅋ ,0.8314794192830981,0.29898745611388877,3.272901905907525,0.5776938278449569,5.0,2.0,2307.0
2308,10.0,0.3983726501464844,현빈님 너무멋있어요ㅡ ,1.751506910234523,0.25880406438932535,1.476508062461327,0.28560192270212487,5.0,2.0,2308.0
2309,10.0,0.735439658164978,가족 모두가 만족한 영화ㅎㅎ ,0.8975274678557508,0.26903139467252807,2.0661888917287192,0.5246313898711126,5.0,2.0,2309.0
2310,9.0,0.21377688646316528,중간 중간에 유해진이 재미를 주는 부분이 많았고 기대 이상으로 볼만했어요 ,1.247219128924647,0.16621617979968473,4.987432519594829,0.5,5.0,2.0,2310.0
2311,6.0,0.012127190828323364,별로였음. . 그냥  웃긴것도 아니고 그렇다고 멋진것도 아니고 그냥  그런 영화. ,1.247219128924647,0.3901264230159766,3.5945885181427,1.0,5.0,2.0,2311.0
2312,2.0,0.01485791802406311,"설정도, 드라마도 억지스럽고 진부했다. 내가 보고싶어서 본 영화는 아니긴 해도 많이 지루했다. ",3.2939338184001206,0.3157711717991086,2.4090634763240812,0.6425144893720357,5.0,2.0,2312.0
2313,10.0,0.4745595455169678,현빈 너무 멋있고 진짜 인생 영화예요ㅠㅠㅠㅠ? ,0.6998542122237652,0.18462498924858345,1.5856801782335554,0.0,5.0,2.0,2313.0
2314,10.0,0.9642089605331421,재밌게 볼만한 영화였어요ㅎ ,0.8624393618641034,0.25431789744224603,2.6113997155969795,0.0,5.0,2.0,2314.0
2315,9.0,0.9709957242012024,재밌어요~ 후회안함!!! ,1.0690449676496976,0.26303118384220114,2.4406787923404147,0.24325638628366394,5.0,2.0,2315.0
2316,9.0,0.6928651928901672,존잼!!유해진이랑 현빈 캐미 짱 ,2.2271057451320084,0.24223901358689406,3.528106379508972,-0.6708203932499368,5.0,2.0,2316.0
2317,10.0,0.9535479545593262,완전 잼 꾸르잼 연기력도 짱이구 스토리도 재밋구 ,1.247219128924647,0.3295030541903045,1.7243044177691143,1.0,5.0,2.0,2317.0
2319,10.0,0.9925204515457153,너무 재밌게봤습니다ㅎㅎ ,0.9428090415820634,0.019196935047768093,0.796036958694458,0.0,5.0,2.0,2319.0
2320,10.0,0.8415111303329468,아주재밌었어요 남자가봐도 현빈존멋.. ,0.8660254037844386,0.2065472138061622,2.758647099137306,0.7745966692414834,5.0,2.0,2320.0
2322,10.0,0.9810928106307983,엑션도 인물도 내용도 딱 적당히 재밌어요~~ ,2.903403531394784,0.3483049641557546,1.4420619603737246,0.5769134157559617,5.0,2.0,2322.0
2323,10.0,0.9242388010025024,재밌었어요~~~~^^ ,1.920286436967152,0.10965098530430709,0.9982942640781403,0.7999999999999999,5.0,2.0,2323.0
2324,10.0,0.7103257775306702,유해진 정말 좋아요. 현빈은 진짜 멋있고 ,1.6329931618554518,0.24264187800184975,3.433731628788842,0.06120602396848353,5.0,2.0,2324.0
2325,10.0,0.9606865644454956,액션최고! 현빈이 멋지네요 ,1.4966629547095764,0.2950081893615306,2.9169868350028993,0.5797509043642028,5.0,2.0,2325.0
2327,10.0,0.29018282890319824,꿀잼입니다만? 왜 더킹만 광고가 계속 뜨고 공조는 안보이는지 모르겠음 내 기준이긴 하지만ㅎㅎ ,1.299038105676658,0.330426284285904,2.4398908466100693,0.4447495899966607,5.0,2.0,2327.0
2328,10.0,0.16440916061401367,아 현빈 아 존잘 ..현빈 냄새나 내꺼 냄새 ,2.9249881291307074,0.26826981527965554,5.421692629655202,-0.11595420713048968,5.0,2.0,2328.0
2329,10.0,0.8633581399917603,진짜 기대이상으로 다들 너무 연기 잘했다 웬만하면 평점 안남기는데 시간가는줄 모르고봤다 마지만 무대인사온 배우들보고 더흥분ㅋ 진짜 한국영화 발전많이했다 ,0.4714045207910317,0.04633556813968698,1.062430461247762,-0.8660254037844387,5.0,2.0,2329.0
2332,9.0,0.9433473348617554,역시 현빈이랑 유해진 조합은 나를 실망시키지 않았다 bb액션 연기도 멋있었고 중간중간 코미디 요소까지 나름 괜찮았던 영화! ,1.2015768732164085,0.2543599479952233,2.2820307979216943,0.10423363062629375,5.0,2.0,2332.0
2333,9.0,0.9996218085289001,현빈 넘 멋지구요~~유해진 연기는 넘 맛깔스럽게잘하네요~둘에 캐미는 정말 좋았습니다??넘 재미있게 봤어요^^* ,0.7071067811865476,0.015632717967306985,1.0001171231269836,-0.632455532033676,5.0,2.0,2333.0
2334,10.0,0.8932993412017822,정말재밌구요. 그다음날한번더보러가게되네요ㅎ ,2.498610725094158,0.20943772414963416,3.1003369241952896,0.5708089185678527,5.0,2.0,2334.0
2335,10.0,0.9723401069641113,남북간 공조수사라는 독특한 스토리와 배우들에 숨막히는 차량 추격신은  참으로 멋지고  올만에 재미있는 영화를 본거같음 ,1.4360653665569063,0.2046886225721092,1.365368096267476,0.5147184326746663,5.0,2.0,2335.0
2338,10.0,0.9065062403678894,재밌다. 존나게 웃었다 ㅋㅋㅋ ,2.520325537768193,0.26760823240713133,3.499922548021589,0.3370013053711124,5.0,2.0,2338.0
2339,9.0,0.982101321220398,초반보다 후반부 갈수록 더 볼만하네요. 역시 현빈.. 그리고 유해진 짱^^ ,0.4714045207910317,0.14703084155596025,1.392436941464742,0.0,5.0,2.0,2339.0
2340,10.0,0.8792253732681274,현빈도 카리스마가 있구나 액션씬 잘하더랏유해진은 럭키에 이어 2연타군!ㅎㅎㅎ ,2.8537772024686228,0.33732806444229196,2.251249329039925,0.3140886252269116,5.0,2.0,2340.0
2341,9.0,0.8194445371627808,지루하지도않고 액션과 코믹이 잘어울어진 무비ㅎ ,1.0897247358851685,0.2880974761185766,2.248100423812866,0.4208621045461799,5.0,2.0,2341.0
2342,10.0,0.3065372407436371,현빈너무멋있네요... ,1.920286436967152,0.20998822892422048,2.617959499359131,-0.316227766016838,5.0,2.0,2342.0
2343,9.0,0.9942185878753662,재밌다 재밌었다 재미있다 ,0.7284313590846836,0.2792405037322154,2.4698497482708524,-0.222717701593687,5.0,2.0,2343.0
2344,9.0,0.4292888641357422,김주혁이 이렇게 멋있다니 ,3.4409301068170506,0.36126783180605776,2.9660215020179748,0.22706219204711084,5.0,2.0,2344.0
2345,7.0,0.9081824421882629,허무맹랑한 스토리지만 영화다운 영화입니다. 더킹보다는 신나고 웃을 일 많습니다. 킬링타임을 원하시는데 더킹과 둘 중 망설인다면 공조가 쪼매 우세. ,3.5901098714230026,0.2945977043398037,3.1972831462820372,0.3320180728163822,5.0,2.0,2345.0
2346,10.0,0.9926110506057739," 기대 이상의 영화~ 유해진 나오면 꼭보는데, 현빈 액션 잘하더군요. 모든 출연진 연기력 좋고, 보는 내내 지루하지 않고 재밌었어요. ",3.2289787634599403,0.3324052800289297,2.767438672837757,0.4966379059052981,5.0,2.0,2346.0
2347,10.0,0.9409821033477783,무지 재미있었어요 ㅎㅎㅎ ,0.8660254037844386,0.37989900253804965,2.0608310848474503,0.7745966692414834,5.0,2.0,2347.0
2348,10.0,0.9914812445640564,"상상했던 것보다 재밌었음 유해진의 생활연기,현빈의 멋짐이 잘 어울러졌던 영화 ",2.5873180855923104,0.3294206817491115,3.657653879035603,0.5,5.0,2.0,2348.0
2349,10.0,0.9589071273803711,완젼 재밌어요~! 현빈과 유해진의 브로맨스 ~! ,0.7637626158259734,0.0871557773612539,0.9588900009791056,0.101418510567422,5.0,2.0,2349.0
2350,10.0,0.6049758195877075,"현빈멋지게 나왔구, 윤아 깨알재미안겨줬어요 ㅋㅋ 굳굳 ",0.7999999999999999,0.13279339986030975,4.626779115200042,0.7071067811865475,5.0,2.0,2350.0
2351,10.0,0.9195938110351562,오랫만에 한국 액션영화 재밌게 봤네요~^^ ,0.7457969011409737,0.19553624717298765,1.4014067237193768,0.6330096580207194,5.0,2.0,2351.0
2354,10.0,0.9256519675254822,말이필요없네요...진짜 내인생영화 누가뭐라해도 소용없음..진짜 가시지않는 여운 ..현빈이 연기잘하는건 알았지만 로프잡고 내려갈때 온몸에 전율이..유해진또한 진짜 흠잡을곳 없는 연기.. 박수드립니다 고생하셨습니다 제발 천만 넘기면 좋겠다 .. 하 ,3.6,0.29327722726425026,3.3757566690444945,0.35355339059327373,5.0,2.0,2354.0
2355,10.0,0.9955824613571167,재밌음ㅋ스토리도 좋고 ,0.4330127018922193,0.07979323955052815,0.675847738981247,0.7745966692414834,5.0,2.0,2355.0
2356,10.0,0.9500442147254944,기대했던거만큼 너무 재밌었다 ,2.3525785935396852,0.3501535610303464,2.4117541344542253,0.6585557544267497,5.0,2.0,2356.0
2357,10.0,0.2982483506202698,잼나요..잼나요..잼ㆍ요..잼나요...잼나요.. ,1.8689717910004837,0.29032357191240316,3.2400365074475608,0.33599013395538746,5.0,2.0,2357.0
