,rating,sentiment,review,rating std,sentiment std,mae,spearman,sympathy,unsympathy,count
73,10.0,94.76953148841858,재미 있게 잘봤습니다~~~^^ ,1.268803212360176,26.080075896514764,780.1231778719846,0.22801618948794372,107.0,4.0,73.0
74,10.0,67.39409565925598,화끈하게 그리고 시원하게 달린다 ,1.5274244813809763,18.242494053792004,522.2316278407449,0.4864975526800834,107.0,7.0,74.0
75,8.0,64.44359421730042,난 만족한다  잼있었어  ㅎㅎㅎ ,1.024493424507695,31.22571781205982,679.6082338419827,0.22974748903113634,103.0,8.0,75.0
76,10.0,99.04366731643677,킬링타임 제격!! 진짜 재밌다ㅋㅋ ,0.8454843286542927,29.25762880183351,537.118464782834,0.2914466957620008,99.0,6.0,76.0
77,7.0,98.74407649040222,생각없이 볼 수 있는 범죄액션 마요미 전매특허 깡다구 근돼의 힘 경찰을 보여주는 재미있는 영화 ,2.90759034814966,37.196465524609174,621.6999089377267,0.7008446585151961,104.0,11.0,77.0
78,8.0,77.51283645629883,크게 트집 잡을 것 없이 적당히 재밌게 보고 올만한 영화. ,1.071414482860317,32.8086790948636,547.4846354814676,0.44059701226172937,102.0,11.0,78.0
79,10.0,99.40367937088013,조연들 진짜 조선족인가 싶을정도로 연기가 최고에요 베테랑 신세계  합친느낌이랄까  마블리짱♡  윤계상도 연기굿 입니다  꼭보세요 ,0.6403124237432849,27.74216350367603,811.4454361677169,0.38924947208076155,90.0,1.0,79.0
80,10.0,97.74212837219238,2017 최고의 한국오락영화다. 스크린수 적은게 너무 아쉽다. ,2.438115321681954,32.003550012995476,501.83768508106493,0.5347929138321914,92.0,4.0,80.0
81,8.0,92.42151975631714,"이건, 와.. 멋부리지 않아서 너무 좋네요.황해에 김윤석이 남았다면 범죄도시에는 윤계상입니다.망설이시는 분들 계시다면은 꼭 보세요 아니보면 후회합니다. 아니보면 진짜 후회합니다.원펀맨 다시 보러 갑니다, 마동석 케릭 제대로 잡았네요. ",2.160246899469287,23.12688763022059,591.2495873769125,0.5,91.0,4.0,81.0
82,10.0,26.338189840316772,다른건 모르겠고 동석이형  주먹한방이면  다  기절 한다는거.. ,3.171806078266285,29.79885227820703,530.5294386033089,0.3216750123919202,84.0,1.0,82.0
83,10.0,97.2294569015503,넘 잔인하고 무섭긴한데 긴장감 정말 쩌네요  웃기기도하고요 ㅎㅎㅎ 쟝첸  나쁜놈이  넘  뭇찌다 ㅠ ,3.6,35.78840372079068,582.7091353416442,0.7071067811865475,87.0,5.0,83.0
